,url,title,bed,title2,location,badge,cancellation_policy,accommodates,price_per_night,amenity_Hướng nhìn đẹp mắt,amenity_Phòng tắm,amenity_Phòng ngủ và giặt ủi,amenity_Giải trí,amenity_Gia đình,amenity_Hệ thống sưởi và làm mát,amenity_Quyền riêng tư và an toàn,amenity_Internet và văn phòng,amenity_Đồ dùng nấu bếp và ăn uống,amenity_Các đặc điểm về vị trí,amenity_Ngoài trời,amenity_Chỗ đỗ xe và cơ sở vật chất,amenity_Dịch vụ,amenity_Không bao gồm,rating_Total,rating_Mức độ sạch sẽ,rating_Độ chính xác,rating_Nhận phòng,rating_Giao tiếp,rating_Vị trí,rating_Giá trị,prices_Phí vệ sinh,prices_Phí dịch vụ Airbnb,amenity_An toàn nhà ở,prices_Ưu đãi đặc biệt,prices_Giảm giá cho thời gian ở dài hạn,prices_Giảm giá cho khách đặt sớm
203,https://www.airbnb.com.vn/rooms/1008236219448543457?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1765614085&check_in=2023-12-31&check_out=2024-01-05&source_impression_id=p3_1702210192_b99VFzwnaLR2u2nU&previous_page_section_name=1000,"Chỉ dành cho FEMALE, sạch sẽ và ấm cúng 1B1B tại Central Park",1 giường đôi ·  · Phòng tắm riêng tách biệt,"Phòng tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,$14,"['Hướng nhìn ra hồ', 'Hướng nhìn ra công viên', 'Hướng nhìn ra hồ bơi']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ đồ']","['Kết nối Ethernet', '54"" TV với Apple TV', 'Đàn piano', 'Thiết bị tập thể dục: thảm yoga', 'Sách và ấn phẩm để đọc']",,"['Điều hòa nhiệt độ', 'Quạt cầm tay']","['Khóa ở cửa phòng ngủ', 'Máy báo khói', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Máy rửa chén bát', 'Bếp từ', 'Lò nướng', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Khay nướng bánh', 'Máy xay sinh tố', 'Nồi cơm điện', 'Bàn ăn', 'Cà phê']",['Hiệu giặt ủi tự động gần đây'],['Sân hiên hoặc ban công riêng'],"['Thang máy', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Chủ nhà chào đón bạn']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']","5,0 · 3 đánh giá","5,0","5,0","5,0","5,0","5,0","5,0",$5,$10,,,,
204,https://www.airbnb.com.vn/rooms/795969013638451430?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-25&check_out=2023-12-30&source_impression_id=p3_1702210192_%2BXIB2TjHasZNomwf&previous_page_section_name=1000,Căn hộ 1 phòng ngủ được trang bị đầy đủ tiện nghi với bồn tắm tại Thảo Điền,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 2, Việt Nam","Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 24 thg 12.,Tối đa 2 khách,$28,,"['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Két sắt', 'Nơi để quần áo']",['TV'],,['Điều hòa nhiệt độ'],,['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Bát đĩa và đồ bạc', 'Bếp', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Máy nướng bánh mỳ', 'Nồi cơm điện', 'Bàn ăn']",,['Sân sau'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Bồn tắm nước nóng', 'Thang máy', 'Phòng tập thể hình']","['Cho phép gửi hành lý', 'Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']","4,73 · 26 đánh giá","4,4","4,5","4,9","4,8","4,8","4,5",,$20,"['Máy báo khói', 'Bình chữa cháy']",,,
205,https://www.airbnb.com.vn/rooms/31628768?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702210192_29JJrN8hYp3jNvul&previous_page_section_name=1000,Pizzpart - PRV Vinhomes Landmark Luxury,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,,"Thành phố Hồ Chí Minh, Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,$33,,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là']","['Kết nối Ethernet', 'TV với truyền hình cáp tiêu chuẩn']",['Tấm chắn lò sưởi'],['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp']","['Ven sông/hồ/biển', 'Lối vào riêng']","['Sân hoặc ban công', 'Sân sau', 'Lò nướng BBQ']","['Hồ bơi Chung', 'Bồn tắm nước nóng chung', 'Thang máy', 'Phòng tập thể hình', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Bữa sáng', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']",['Không có: Hệ thống sưởi'],"4,67 · 43 đánh giá",,,,,,,$19,$26,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",,,
206,https://www.airbnb.com.vn/rooms/683603296951904445?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210192_0eVPJ4yDb7e2CKd8&previous_page_section_name=1000,Căn hộ Lexington Land Mark 81 View,3 khách ·  · 1 phòng ngủ  ·  · 2 giường ·  · 1 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản riêng,,"Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 3 khách,$33,['Hướng nhìn ra đường chân trời thành phố'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Vòi sen tắm ngoài trời', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']","['55"" HDTV với Netflix', 'Thiết bị tập thể dục']",,"['Điều hòa không khí – hệ thống hai cụm không ống gió', 'Quạt trần']",,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp gas bằng thép không gỉ', 'Ấm đun nước nóng', 'Máy pha cà phê', 'Ly uống rượu vang', 'Máy nướng bánh mỳ', 'Nồi cơm điện', 'Bàn ăn']","['Hiệu giặt ủi tự động gần đây', 'Lối vào khu nghỉ dưỡng']","['Sân hiên hoặc ban công chung', 'Sân sau chung – Có hàng rào kín', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Bếp ngoài trời chung', 'Lò nướng BBQ']","['Bể bơi Chung trong nhà – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, vô cực', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']","4,36 · 14 đánh giá",,,,,,,$6,$24,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']",,,
207,https://www.airbnb.com.vn/rooms/49587845?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-22&check_out=2023-12-27&source_impression_id=p3_1702210192_%2F6Tzu5GPH2W5iPyC&previous_page_section_name=1000,Vinhome Central Park 2br Hiện Đại,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Hủy miễn phí trước 21 thg 12.,Tối đa 4 khách,$73,,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['TV'],,"['Điều hòa nhiệt độ', 'Hệ thống sưởi']",,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Đồ nấu ăn cơ bản']",['Lối vào riêng'],,"['Bể bơi', 'Bồn tắm nước nóng', 'Thang máy', 'Phòng tập thể hình']","['Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO']",,,,,,,,,,"['Máy báo khói', 'Bình chữa cháy']",,,
208,https://www.airbnb.com.vn/rooms/982999687179001188?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-13&check_out=2023-12-18&source_impression_id=p3_1702210192_Tq%2BFUYXCJkQA5Dtn&previous_page_section_name=1000,Căn hộ lưu trú ấm cúng,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Tan Thuan Dong, Việt Nam","Tan Thuan Dong, Ho Chi Minh City, Việt Nam",,"Hủy miễn phí trước 10:00, 12 thg 12.",Tối đa 2 khách,$21,,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Bát đĩa và đồ bạc']",['Lối ra hồ'],,['Chỗ đỗ xe miễn phí tại nơi ở'],"['Cho phép thú cưng', 'Cho phép hút thuốc']","['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",,,,,,,,,$15,"['Camera an ninh trong nhà', 'Bình chữa cháy']",,,
209,https://www.airbnb.com.vn/rooms/37676703?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1566730927&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210192_wlRa%2B6B%2BGLKQIJCg&previous_page_section_name=1000,Căn hộ xanh đầy gió và nội thất,1 giường ·  · Phòng vệ sinh chung,"Phòng tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,$22,,,,,,,,,,,,,,,,,,,,,,,,,-$27,,
210,https://www.airbnb.com.vn/rooms/927303284584021174?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702210192_2wLBgBC51ews9QUE&previous_page_section_name=1000,Wu 's Place ẤM CÚNG 2 GIƯỜNG ở Sunwah Pearl,6 khách ·  · 2 phòng ngủ  ·  · 3 giường ·  · 2 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 6 khách,$86,"['Hướng nhìn ra sân golf', 'Hướng nhìn ra sông', 'Hướng nhìn ra đường chân trời thành phố']","['Bồn tắm', 'Máy sấy tóc', 'Dầu gội đầu', 'Xà phòng tắm', 'Vòi sen tắm ngoài trời', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']","['TV', 'Thiết bị tập thể dục']",['Sân chơi ngoài trời'],['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp', 'Máy pha cà phê', 'Ly uống rượu vang']",,"['Sân sau', 'Khu vực ăn uống ngoài trời', 'Bếp ngoài trời', 'Lò nướng BBQ']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Hồ bơi Chung', 'Bồn tắm nước nóng riêng', 'Thang máy', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Lối vào riêng', 'Không có: Hệ thống sưởi']",,,,,,,,$14,,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",,,
211,https://www.airbnb.com.vn/rooms/43505393?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702210192_R9CgPP3h3Y1sN1yn&previous_page_section_name=1000,Vinhome Central Park Landmark Plus 1 Bedroom,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Hồ Chí Minh, Việt Nam","Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 2 khách,$57,,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Móc treo quần áo', 'Bàn là']",['TV'],,"['Điều hòa nhiệt độ', 'Hệ thống sưởi']",,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Đồ nấu ăn cơ bản']",['Lối vào riêng'],,"['Bể bơi', 'Bồn tắm nước nóng', 'Thang máy', 'Phòng tập thể hình']","['Cho phép thú cưng', 'Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO']","4,93 · 72 đánh giá","4,9","4,9","4,9","4,9","4,9","4,8",$5,,"['Máy báo khói', 'Bình chữa cháy']",,,
212,https://www.airbnb.com.vn/rooms/785705191279535898?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-14&check_out=2023-12-19&source_impression_id=p3_1702210192_DcTM8gjD%2BEuk0jRL&previous_page_section_name=1000,2Q-Ruby Studio-Rooftop Pool-H_link_C,3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 14 thg 12.,Tối đa 3 khách,$29,['Hướng nhìn ra đường chân trời thành phố'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Nơi để quần áo: tủ đồ']",['TV'],,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc', 'Bộ phát Wi-fi bỏ túi']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp điện', 'Lò nướng bằng thép không gỉ', 'Ấm đun nước nóng', 'Cà phê']",,,"['Bể bơi', 'Thang máy', 'Phòng thể hình chung ở gần chỗ ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']","4,75 · 16 đánh giá","4,9","4,9","4,8","4,9","4,8","4,8",,$21,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",,-$5,
213,https://www.airbnb.com.vn/rooms/878171110773388638?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1702210192_I0WSKf5zsW1M45x2&previous_page_section_name=1000,"Vinhome Apt-High floor, bồn tắm, Wi-fi siêu tốc",3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 16 thg 12.,Tối đa 3 khách,$107,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra hồ']","['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Máy sấy phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']","['Kết nối Ethernet', '55"" HDTV với truyền hình cáp tiêu chuẩn', 'Thiết bị tập thể dục', 'Bàn bóng bàn', 'Sách và ấn phẩm để đọc', 'Rạp chiếu phim', 'Sân golf mini']",['Sân chơi ngoài trời'],"['Hệ thống điều hòa trung tâm', 'Hệ thống sưởi']",,"['Wi-fi nhanh – 214 Mbps', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp từ Teka bằng thép không gỉ', 'Ấm đun nước nóng', 'Máy nướng bánh mỳ', 'Nồi cơm điện', 'Bàn ăn']","['Ven sông/hồ/biển', 'Lối ra hồ', 'Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']","['Sân hiên hoặc ban công riêng', 'Sân sau chung – Chưa được rào kín', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ', 'Bến thuyền', 'Ghế tắm nắng']","['Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, hồ bơi tiêu chuẩn', 'Bồn tắm nước nóng riêng – có sẵn hoặc phục vụ quanh năm, mở cửa 24 giờ', 'Thang máy', 'Thiết bị sạc xe điện', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép thú cưng', 'Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím', 'Có dịch vụ dọn vệ sinh trong thời gian ở']",['Không có: Camera an ninh trong nhà'],"4,67 · 15 đánh giá","4,5","4,8","4,9","4,9","5,0","4,7",$6,$76,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",,,
214,https://www.airbnb.com.vn/rooms/1023610704356565594?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702210192_weI7MM%2Fxcjst%2BKMY&previous_page_section_name=1000,Villa Thảo Điền 3 giường + văn phòng,8 khách ·  · 4 phòng ngủ  ·  · 4 giường ·  · 3 phòng tắm,"Toàn bộ nhà tại Quận 2, Việt Nam","Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 14:00, 11 thg 12.",Tối đa 8 khách,$118,,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],,['Wi-fi'],['Bếp'],,,"['Bể bơi', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",,,,,,,,,$84,"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy']",-$148,,
215,https://www.airbnb.com.vn/rooms/53266446?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210192_78jCtljL7f5l0oHC&previous_page_section_name=1000,Căn hộ GS một phòng ngủ *,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,"Phòng riêng tại căn hộ dịch vụ tại Quận 2, Việt Nam","Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,$28,,"['Bồn tắm', 'Máy sấy tóc', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng']","['Máy giặt', 'Tiện nghi thiết yếu', 'Bàn là', 'Giá phơi quần áo', 'Két sắt']",['TV'],,"['Điều hòa nhiệt độ', 'Lò sưởi trong nhà']",,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Bát đĩa và đồ bạc']",,,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy', 'Phòng tập thể hình', 'Phòng khách riêng']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Nhân viên trực cửa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']","4,79 · 14 đánh giá","4,6","4,9","4,7","4,7","4,9","4,7",,$20,"['Máy báo khói', 'Máy phát hiện khí CO']",,,
216,https://www.airbnb.com.vn/rooms/785705191279535898?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-14&check_out=2023-12-19&source_impression_id=p3_1702210194_TrHIMM68lAW7XZby&previous_page_section_name=1000,2Q-Ruby Studio-Rooftop Pool-H_link_C,3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,,"Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 14 thg 12.,Tối đa 3 khách,$29,['Hướng nhìn ra đường chân trời thành phố'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Nơi để quần áo: tủ đồ']",['TV'],,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc', 'Bộ phát Wi-fi bỏ túi']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp điện', 'Lò nướng bằng thép không gỉ', 'Ấm đun nước nóng', 'Cà phê']",,,"['Bể bơi', 'Thang máy', 'Phòng thể hình chung ở gần chỗ ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']","4,75 · 16 đánh giá",,,,,,,,$21,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",,-$5,
